OBJECTID,tmk,tmk_txt,cty_tmk,majorowner,bigstowner,taxacres,landvalue,landexempt,bldgvalue,bldgexempt,pittcode,homeowner,gisacres,nhoodcode,qpub_link,ORIG_FID,x,y,lost,property_class
9181,314048999,314048999,14048999,other,other,0,0,0,0,0,0,N,2.16118482, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140489990000,130024,-154.9101399,19.49464549,N,''
9182,314030999,314030999,14030999,other,other,0,0,0,0,0,0,N,1.98133675, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140309990000,130025,-154.9047607,19.50635123,N,''
9183,314050999,314050999,14050999,other,other,0,0,0,0,0,0,N,1.0026496, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140509990000,130026,-154.9147535,19.49823491,N,''
9184,314049999,314049999,14049999,other,other,0,0,0,0,0,0,N,1.92902627, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140499990000,130027,-154.9140135,19.49575764,N,''
9185,314077999,314077999,14077999,other,other,0,0,0,0,0,0,N,2.47058661, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140779990000,130028,-154.9035275,19.51002369,N,''
9186,314047999,314047999,14047999,other,other,0,0,0,0,0,0,N,2.01167986, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140479990000,130029,-154.9080164,19.4966128,N,''
9187,314065999,314065999,14065999,other,other,0,0,0,0,0,0,N,2.05226883, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140659990000,130030,-154.9069335,19.49986264,N,''
9188,314073999,314073999,14073999,other,other,0,0,0,0,0,0,N,1.50590496, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140739990000,130031,-154.8337447,19.50353141,N,''
9189,314018999,314018999,14018999,other,other,0,0,0,0,0,0,N,1.18796425, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140189990000,130032,-154.878787,19.49057927,N,''
9190,314002999,314002999,14002999,other,other,0,0,0,0,0,0,N,65.99220978, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140029990000,130033,-154.8411173,19.49714889,N,''
9191,314008999,314008999,14008999,other,other,0,0,0,0,0,0,N,1.52186513, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140089990000,130034,-154.8468216,19.50673853,N,''
9192,314020999,314020999,14020999,other,other,0,0,0,0,0,0,N,3.97633999, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140209990000,130035,-154.8739558,19.4905121,N,''
9193,314021999,314021999,14021999,other,other,0,0,0,0,0,0,N,3.9524845, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140219990000,130036,-154.8672648,19.49209141,N,''
9194,314019999,314019999,14019999,other,other,0,0,0,0,0,0,N,1.81556549, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140199990000,130037,-154.8709393,19.49027341,N,''
9195,315100999,315100999,15100999,other,other,0,0,0,0,0,0,N,2.76415034, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=151009990000,130038,-154.92414,19.52451854,N,''
9196,315099999,315099999,15099999,other,other,0,0,0,0,0,0,N,2.41630832, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=150999990000,130039,-154.9220188,19.52719286,N,''
9197,314087999,314087999,14087999,other,other,0,0,0,0,0,0,N,1.23585444, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140879990000,130040,-154.9016731,19.51551762,N,''
9198,314086999,314086999,14086999,other,other,0,0,0,0,0,0,N,1.49342013, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140869990000,130041,-154.9024461,19.51326275,N,''
9199,314005999,314005999,14005999,other,other,0,0,0,0,0,0,N,4.45877176, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140059990000,130049,-154.8439045,19.52498146,N,''
9200,314024999,314024999,14024999,other,other,0,0,0,0,0,0,N,0.78605793, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140249990000,130051,-154.8410878,19.51993061,N,''
9201,314011072,314011072,14011072,Kapoho Land & Dev.,other,0.7102,100,100,0,0,100,N,0.72125364,1100,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140110720000,130567,-154.8157289,19.50357777,N,RESIDENTIAL
9202,314011079,314011079,14011079,Kapoho Land & Dev.,other,0.0438,100,0,0,0,100,N,0.05051608,1100,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140110790000,130568,-154.8173839,19.50111,N,RESIDENTIAL
9203,314050088,314050088,14050088,other,other,0.1846,4200,0,0,0,100,N,0.1854497,1425-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140500880000,131093,-154.9134122,19.49796518,N,RESIDENTIAL
9204,314027008,314027008,14027008,other,other,0.4911,82900,0,276600,171900,100,Y,0.47920656,1421C-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140270080000,131791,-154.8190188,19.49503904,Y,HOMEOWNER
9205,314027007,314027007,14027007,other,other,0.342,167700,0,201400,153800,100,Y,0.33904299,1421C-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140270070000,131792,-154.8186911,19.49493494,Y,RESIDENTIAL
9206,314027006,314027006,14027006,other,other,0.2583,139600,0,168500,0,100,N,0.25820364,1421C-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140270060000,131793,-154.8184492,19.49486404,Y,RESIDENTIAL
9207,314027005,314027005,14027005,other,other,0.3234,161500,0,0,0,100,N,0.32726489,1421C-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140270050000,131794,-154.8182144,19.49478925,N,RESIDENTIAL
9208,314027003,314027003,14027003,other,other,0.3475,169600,0,229400,0,100,N,0.34405681,1421C-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140270030000,131795,-154.8175827,19.49459624,Y,RESIDENTIAL
9209,314027024,314027024,14027024,other,other,2.359,448000,0,214900,0,100,N,2.34278073,1421-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140270240000,131796,-154.8163593,19.49511141,Y,RESIDENTIAL
9210,314027039,314027039,14027039,other,other,0,0,0,0,0,0,U,0.25629633, ,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140270390000,132061,-154.8196959,19.49523817,N,''
9211,314002098,314002098,14002098,Kapoho Land & Dev.,other,15.773,124600,0,0,0,100,N,14.5619043,1426-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140020980000,133045,-154.8203816,19.50214544,N,RESIDENTIAL
9212,314002099,314002099,14002099,Kapoho Land & Dev.,other,7.995,78000,0,0,0,100,N,8.56113595,1426-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140020990000,133046,-154.8178933,19.50690366,N,RESIDENTIAL
9213,313001095,313001095,13001095,other,other,0.8297,27100,0,0,0,500,N,0.85015377,1353-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130010950000,133233,-154.9411209,19.44161098,N,AGRICULTURAL
9214,314072023,314072023,14072023,other,other,4.996,169900,0,0,0,500,N,5.03207437,1422-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140720230000,134201,-154.8306753,19.49462196,N,AGRICULTURAL
9215,314072028,314072028,14072028,other,other,4.994,14700,500,364900,153300,500,N,5.00127836,1422-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140720280000,134202,-154.8322517,19.49457955,Y,AGRICULTURAL
9216,314072024,314072024,14072024,other,other,5,14800,0,18200,0,500,N,5.01935353,1422-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140720240000,134203,-154.8306427,19.49352112,N,AGRICULTURAL
9217,314072027,314072027,14072027,other,other,4.999,170000,0,0,0,500,N,4.98837034,1422-5,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140720270000,134204,-154.83222,19.4934788,N,AGRICULTURAL
9218,314067013,314067013,14067013,other,other,0.1837,145400,0,0,0,100,N,0.18503419,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140670130000,134205,-154.8191958,19.4915498,N,RESIDENTIAL
9219,314067012,314067012,14067012,other,other,0.1837,145400,0,164200,0,100,N,0.18613374,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140670120000,134206,-154.8191427,19.49172313,Y,RESIDENTIAL
9220,314067011,314067011,14067011,other,other,0.1837,145400,0,215300,0,100,N,0.18382018,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140670110000,134207,-154.8190879,19.4918952,Y,RESIDENTIAL
9221,314067010,314067010,14067010,other,other,0.1837,145400,0,250200,0,100,N,0.18385364,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140670100000,134208,-154.8190338,19.49206618,Y,RESIDENTIAL
9222,314067009,314067009,14067009,other,other,0.1837,145400,0,301800,0,100,N,0.185313,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140670090000,134209,-154.8189792,19.49223771,Y,RESIDENTIAL
9223,314067008,314067008,14067008,other,other,0.1837,114300,0,280300,178900,100,Y,0.18405081,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140670080000,134210,-154.8189247,19.49240921,Y,HOMEOWNER
9224,314067007,314067007,14067007,other,other,0.1837,145400,0,43400,0,100,N,0.18479654,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140670070000,134211,-154.8188703,19.4925804,Y,RESIDENTIAL
9225,314067006,314067006,14067006,other,other,0.1837,145400,0,157100,0,100,N,0.18463731,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140670060000,134212,-154.8188158,19.49275176,Y,RESIDENTIAL
9226,314067005,314067005,14067005,other,other,0.1837,145400,0,71800,0,100,N,0.18537498,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140670050000,134213,-154.8187615,19.49292338,Y,RESIDENTIAL
9227,314067004,314067004,14067004,other,other,0.2136,149700,0,0,0,100,N,0.21499782,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140670040000,134214,-154.8187023,19.49310883,N,RESIDENTIAL
9228,314067003,314067003,14067003,other,other,0.2136,149700,0,45700,0,100,N,0.21424411,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140670030000,134215,-154.8186395,19.49330767,Y,RESIDENTIAL
9229,314067001,314067001,14067001,other,other,0.1838,145400,0,108500,0,100,N,0.1881275,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140670010000,134216,-154.818509,19.49371792,Y,RESIDENTIAL
9230,314068001,314068001,14068001,other,other,0.1837,21800,0,0,0,100,N,0.18523974,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680010000,134217,-154.819284,19.49126792,N,RESIDENTIAL
9231,314068002,314068002,14068002,other,other,0.1837,130900,0,121900,0,100,N,0.18452221,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680020000,134218,-154.8193393,19.4910966,Y,RESIDENTIAL
9232,314068003,314068003,14068003,other,other,0.1837,130900,0,0,0,100,N,0.18649437,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680030000,134219,-154.8193932,19.4909243,N,RESIDENTIAL
9233,314068004,314068004,14068004,other,other,0.1837,110200,0,153600,152800,100,Y,0.18542574,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680040000,134220,-154.8194479,19.4907524,Y,HOMEOWNER
9234,314068005,314068005,14068005,other,other,0.1837,101800,0,76400,0,100,N,0.18650258,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680050000,134221,-154.8195027,19.49058067,Y,RESIDENTIAL
9235,314068006,314068006,14068006,other,other,0.1837,101800,0,0,0,100,N,0.18564593,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680060000,134222,-154.8195573,19.49040877,N,RESIDENTIAL
9236,314068007,314068007,14068007,other,other,0.1837,14500,0,0,0,100,N,0.18421838,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680070000,134223,-154.8196114,19.4902379,N,RESIDENTIAL
9237,314068008,314068008,14068008,other,other,0.1837,14500,0,0,0,100,N,0.18679869,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680080000,134224,-154.819666,19.49006654,N,RESIDENTIAL
9238,314068009,314068009,14068009,other,other,0.1837,50900,0,0,0,100,N,0.18340119,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680090000,134225,-154.8197207,19.48989565,N,RESIDENTIAL
9239,314068010,314068010,14068010,other,other,0.1837,65400,0,0,0,100,N,0.18611697,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680100000,134226,-154.8197751,19.489725,N,RESIDENTIAL
9240,314068011,314068011,14068011,other,other,0.1837,58200,0,56100,0,100,N,0.1860125,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680110000,134227,-154.8198294,19.48955303,Y,RESIDENTIAL
9241,314068012,314068012,14068012,other,other,0.1837,58200,0,151100,0,100,N,0.18543871,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680120000,134228,-154.8198837,19.48938139,Y,RESIDENTIAL
9242,314068013,314068013,14068013,other,other,0.1837,14500,0,0,0,100,N,0.18534205,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680130000,134229,-154.8199385,19.48921021,N,RESIDENTIAL
9243,314068014,314068014,14068014,other,other,0.1837,14500,0,0,0,100,N,0.18426092,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680140000,134230,-154.8199928,19.48903949,N,RESIDENTIAL
9244,314068015,314068015,14068015,other,other,0.184,7300,0,0,0,100,N,0.18565684,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680150000,134231,-154.8200474,19.48886871,N,RESIDENTIAL
9245,314068016,314068016,14068016,other,other,0.0143,100,100,0,0,100,N,0.01585759,1100,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680160000,134232,-154.8200801,19.48877688,N,RESIDENTIAL
9246,314068017,314068017,14068017,other,other,0.2082,52100,0,0,0,100,N,0.20938612,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680170000,134233,-154.8201017,19.48867154,N,RESIDENTIAL
9247,314068018,314068018,14068018,other,other,0.2356,15300,0,0,0,100,N,0.23799781,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680180000,134234,-154.8201835,19.48849386,N,RESIDENTIAL
9248,314068022,314068022,14068022,other,other,0.3053,122200,0,123700,0,100,N,0.30272518,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680220000,134235,-154.8210037,19.48803358,Y,RESIDENTIAL
9249,314068028,314068028,14068028,other,other,0.193,124700,0,212200,0,100,N,0.19263828,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680280000,134236,-154.8220996,19.48863301,N,RESIDENTIAL
9250,314068027,314068027,14068027,other,other,0.2089,149000,0,73800,0,100,N,0.21070821,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680270000,134237,-154.8219643,19.48845698,Y,RESIDENTIAL
9251,314068026,314068026,14068026,other,other,0.2227,151000,0,79100,0,100,N,0.22551112,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680260000,134238,-154.821815,19.4883354,Y,RESIDENTIAL
9252,314068025,314068025,14068025,other,other,0.1951,147100,0,88700,0,100,N,0.19751165,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680250000,134239,-154.8216151,19.48824056,Y,RESIDENTIAL
9253,314068024,314068024,14068024,other,other,0.2365,137700,0,63300,0,100,N,0.23670891,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680240000,134240,-154.8214169,19.48811745,Y,RESIDENTIAL
9254,314068020,314068020,14068020,other,other,0.4063,8900,0,0,0,100,N,0.41043669,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680200000,134241,-154.8205408,19.48807059,N,RESIDENTIAL
9255,314068021,314068021,14068021,other,other,0.2778,119200,0,256300,0,100,N,0.27798292,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680210000,134242,-154.8208034,19.48807686,Y,RESIDENTIAL
9256,314068023,314068023,14068023,other,other,0.3007,162200,0,79700,0,100,N,0.30154522,1423-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680230000,134243,-154.8212344,19.48803435,Y,RESIDENTIAL
9257,314068035,314068035,14068035,other,other,0.1838,90500,0,242500,0,100,N,0.18565741,1423A-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680350000,134244,-154.820842,19.48860918,Y,RESIDENTIAL
9258,314068036,314068036,14068036,other,other,0.1838,90500,0,324800,0,100,N,0.18360751,1423A-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680360000,134245,-154.8206813,19.48870646,Y,RESIDENTIAL
9259,314068037,314068037,14068037,other,other,0.1838,70700,0,296600,153500,100,Y,0.18640492,1423A-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680370000,134246,-154.820557,19.48884443,Y,HOMEOWNER
9260,314068038,314068038,14068038,other,other,0.1837,67900,0,57800,0,100,N,0.18618657,1423A-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680380000,134247,-154.8204893,19.48901339,Y,RESIDENTIAL
9261,314068039,314068039,14068039,other,other,0.1837,67900,0,123600,0,100,N,0.18628382,1423A-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680390000,134248,-154.8204401,19.48918673,Y,RESIDENTIAL
9262,314068040,314068040,14068040,other,other,0.1837,67900,0,0,0,100,N,0.18800529,1423A-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680400000,134249,-154.820386,19.48935917,N,RESIDENTIAL
9263,314068041,314068041,14068041,other,other,0.1837,67900,0,59900,0,100,N,0.18597738,1423A-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680410000,134250,-154.8203313,19.48953119,Y,RESIDENTIAL
9264,314068042,314068042,14068042,other,other,0.1837,90500,0,0,0,100,N,0.18469339,1423A-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680420000,134251,-154.8202775,19.48970172,N,RESIDENTIAL
9265,314068043,314068043,14068043,other,other,0.1837,9100,0,0,0,100,N,0.1881562,1423A-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680430000,134252,-154.8202235,19.48987319,N,RESIDENTIAL
9266,314068045,314068045,14068045,other,other,0.1837,5400,0,0,0,100,N,0.18193318,1423A-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140680450000,134253,-154.8201143,19.49021569,N,RESIDENTIAL
9267,314069031,314069031,14069031,other,other,0.2056,71700,0,0,0,100,N,0.2073082,1423C-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140690310000,134254,-154.8222316,19.49139269,N,RESIDENTIAL
9268,314069032,314069032,14069032,other,other,0.2047,71500,0,84200,0,100,N,0.20452151,1423C-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140690320000,134255,-154.8224452,19.49142091,Y,HOMEOWNER
9269,314069003,314069003,14069003,other,other,0.1938,68400,0,0,0,100,N,0.19445063,1423C-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140690030000,134256,-154.8220615,19.49168532,N,RESIDENTIAL
9270,314069001,314069001,14069001,other,other,0.196,69000,0,0,0,100,N,0.19592195,1423C-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140690010000,134257,-154.822462,19.491758,N,RESIDENTIAL
9271,314069033,314069033,14069033,other,other,0.1888,67000,0,31800,0,100,N,0.18924263,1423C-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140690330000,134258,-154.8223502,19.49096867,Y,RESIDENTIAL
9272,314069034,314069034,14069034,other,other,0.1888,67000,0,49000,0,100,N,0.18972575,1423C-1,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140690340000,134259,-154.8221825,19.49085217,Y,RESIDENTIAL
